Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10
0.8158009013024046,4.234264144757045,7.9422471884686905,12.353407014739195,2.496565143082955,0.14040443449420376,2.012091727815623,6.913724586519603,2.7205303908594276,4.3364121850758535,1.8238355731748728,4.63555343857632,0.9722131895156993,3.974213975765225,1.7990278685340904,5.113109420055344,4.549643359523697,3.107903731255752,7.700923997510145,6.227759498111933,0.5905301285941722,2.9385803915380553,4.404011211341104,9.089380245298674,2.3947428392157915,5.129531927925597,0.10992624866022088,2.6162109574188035,5.289828179123798,5.600686329389868,5.172392064039029,5.459826330518645,10.43941859630203,10.166374293409833,8.473562847143247,6.81757395440249,4.53196204429113,3.4192557365514067,4.129168112873793,3.4604300213081287,2.0498835137266287,1.0282454779938635,2.569927390794541,6.1580644527469754,-0.3638379741282774,-0.5285698969582492,2.6032070893856787,3.477833856328907,-1.3885897786331878,-0.6215402652785045,-1.2261825538413957,-1.1176102756495376,0.30539286009843447,-0.9789257934507345,0.982663250825007,2.094105482121758,0.03586008459996752,3.698384929301232,-0.16236458220465547,-2.0253766340501502,-0.5219425605927399,-1.3097679859951479,-0.3086528176020621,1.9986987215892367,-0.9707967990486454,0.6768732303070244,5.158138257072595,3.222385319919947,2.177240942153693,1.5355188862620885,4.7836273680625885,7.385317213492236,4.845021767139307,2.6228920420075927,2.4197669240855273,3.7619027094943394,3.2213450569865167,3.430707197253366,0.701407981084624,3.78837298702524,0.4877834132163319,2.1384489232801442,1.6695384909999775,3.024181980593723,0.06312662337290614,2.1685151067109527,2.663066278971571,2.30986767643259,0.8819252368398226,1.627866935014667,-0.4513788403724281,1.3233483707173432,0.5524865628296107,-0.3196449143474532,4.161190872444644,2.880260631827198,4.63864039347727,2.0174314567816616,1.966290808236764,2.086163912331303,2.784545090942551,-0.8159071135864455,0.5636852671203483,1.921292159866204,3.8365911547402227,4.2911586186574295,2.611840792642645,2.129582406316003,1.5639672246450038,5.216290479338433,4.517243389260327,2.076820617198891,0.5779439086275996,2.8739019587554613,4.767216361985201,4.801386327733255
0.05718132463827512,3.0883144312463955,4.75779903857734,8.027024355151305,2.7031365346670766,-0.3616132233036103,1.0732843001995593,5.272077324750017,1.5170115254723886,2.5890925697816947,0.6267973816078446,3.7215512041381187,0.1715986219145502,3.2387266621048196,0.4114691778306504,3.757377626484307,3.270027713673487,2.754989472129365,3.6825605486931545,3.264004833615912,0.16974967849556588,3.1975743583814236,2.450169088521684,6.249566936618318,1.0040466496320664,2.530146325225174,-0.14068654291519475,3.3447964470924076,3.25843572765776,3.613223843805946,2.5128279546132415,3.3474194395851105,5.637841237524352,6.496037512989654,5.714842385335149,5.1778752936179675,2.544792363975015,3.27082649251476,3.2670518643643405,2.58746489841776,2.41441697249736,2.214354479091711,0.24239845865978024,2.574137787948499,-1.0471381334583767,-1.4194898844444694,0.9682948223619747,2.020948763825129,-1.8230906477842828,-1.6378561166988233,-1.5860537747628867,-2.2795039981382352,-0.5149613119515162,-1.26142202630759,0.10900005758234178,1.2459330231889476,-0.37915839548589175,2.5218310174071212,1.640283528879348,-1.4213555752435727,-0.8556459781068491,-1.4851108764940923,-0.7122291144369067,2.0035590169365896,-1.3533885532133236,0.5161464104447978,2.4596775511402322,1.188321279151209,1.3727805307262142,0.5615000477568387,2.6540868990262942,4.611079432392106,3.2304983774048845,2.1574504619396833,1.809347823356829,2.062729975337733,2.1090651014097754,0.7793749774239648,1.4660782017360183,3.6557929578297776,0.013782230046965677,2.106131854161625,0.8467705629031055,2.866360826572071,-0.36351828263822106,1.6228851328268379,0.07024816915914812,1.4890202393411271,0.38858363792116435,1.1546679320475013,-1.0633046984504753,0.6125707052718675,-0.8103023514101231,-1.2612849381084534,5.365666325553608,2.1708980641931754,4.822222207264806,2.5521151637245043,1.4669186920733588,1.6588556214239902,2.5408394692053697,-0.4600640072272826,-0.43739720624686884,0.5968887339577326,1.3791085124112783,1.7261252931142173,2.495540108791058,1.3423715565369567,-0.5183862470208687,5.055394608490173,3.552484278071364,2.4980887453643965,0.9517806946340371,2.301520157362458,2.9297565595071466,2.2456667126663157
-0.7688970799727973,0.8863250151502783,3.000265274223174,4.784605136312939,2.5225841411989136,0.16836249476276993,0.19591312161879976,3.446223408993547,2.053254532020972,3.282094885761441,0.2461923272708954,2.42867353141755,-0.03801037619895198,2.8621127740994314,0.746726194620443,3.037651997217886,3.4104903101337376,2.1896995455960413,1.327168703275486,1.4848537318420094,0.1364535004462174,1.7606454879448796,2.8590457588482323,5.6548836553646895,1.9686583057423515,4.233278326854531,-0.49860870430611187,1.3403368338010744,3.04979911989598,4.1119830813548,4.372419510231292,4.168158355494619,4.04903575676958,5.343859359298263,3.7971281281407463,3.393111360875624,1.3920447242032228,2.36950682028142,2.254504132447004,0.9769754269052842,1.05493265589611,-0.2350320605248223,0.06469670960649704,2.2743091710870345,-0.9676132455912235,-1.6746391980944857,1.0475883060456899,2.111776380560486,-1.8369985122493822,-0.2587541005942966,-1.0765719125565625,-1.266516072649276,0.19007295167907054,-0.6870967752644684,0.20406365525702938,1.5018597637407582,-0.9732435225049753,0.8453615744411095,0.5369028947039663,-1.5966507756621315,-1.3194260096068722,-1.3438519171936432,-0.8875500678921717,0.7262733996549765,-1.0958889404676864,0.08481000858971752,1.816588196893428,0.10766651220324895,-1.0081004710716157,-0.5714815229494562,3.702983442104987,4.98082772779383,2.576368954287269,3.1003334872774984,3.181536514173002,2.6452032306191016,1.8272275847363675,1.255713658474256,-1.2698570698298564,3.5389568071013158,-0.26817668243574616,1.3444574687024131,1.1370922192928865,2.267331178657877,0.02498892029111098,2.02392132401611,2.113557711960391,2.8257367240396865,0.4697895320666843,1.314793848348657,0.20916596348742136,2.379633082978668,1.3844431607634167,-0.8282042595519773,2.2034433102541127,1.3024855935022353,2.8213719830800024,1.2797011957070268,1.0794335694728836,2.161587569129998,2.907708147089297,0.03173975048022764,0.9534917855063963,2.939402001799448,2.4451795877478406,2.355415608514409,3.253124937244806,0.9918069784262056,-0.32082261935427947,3.7774705959867747,2.1301557280341603,2.4536624827756732,0.8875633326206653,3.2450362763224456,4.049564136150069,1.4514908001823201
-0.7912699134572965,1.0528772665023662,1.8207129023933932,3.03914160142102,2.0688322675132347,-0.0441187632782612,-0.17388216596834719,2.9215706999083197,0.9002954892916954,1.5858451548391537,-0.5620051519055372,1.8049798138074815,-0.5725056066663092,2.1534189344857677,0.044280979414963735,2.179889751518177,2.1346333264286055,1.7181488129401963,1.4677859640343616,1.8182747868327278,-0.054167118886311295,2.0841170323078453,0.8829912722819191,3.6470604255379775,0.8707813587717181,2.876048818812895,-0.23487658538648468,2.5396545122761296,0.1535955017089676,0.9943847995951944,1.6692257020990293,2.4839530039280704,2.299178980043705,3.53175743955336,3.8593093938689984,3.216834001063866,1.9343885303653137,2.370302687541626,3.477948514522904,2.605404073817509,1.9070765917339276,2.067162639196451,-1.2646608485111537,1.3713485830453565,-1.5826057117638523,-2.2659127704700843,0.2720809832568132,1.8951563096724335,-1.8710488011122086,-1.7565794512408897,-1.5883757050595668,-1.6740251746543457,-1.115755423069668,-1.4211562367539394,0.2348780263398785,1.8631438522913994,-0.9202549274054389,0.6716016491516048,1.2292742426490257,-1.8500814336315912,-1.1188089325049544,-0.23839641532232575,-1.2427704649491773,0.863333728450043,-1.7771899991905082,-1.48018126290777,0.7146999032529391,0.12726211664761045,0.17433445785498408,0.10655534227617314,2.3033245522665475,2.9987067286996574,1.238344350311448,1.9120915160014826,2.0133783172990234,2.3320361340295794,1.4970070797410124,1.4422080323813151,-0.05808054397669182,2.364380610947982,-0.6112913197477025,1.1479594763530065,0.8155507301515811,1.8704038839007993,-0.5583729475176699,1.356038676355082,0.552162915708392,2.0135577598443475,0.21964449599526187,1.0452490306931674,-0.6400242695714908,0.8628144922660785,-0.9074208598784459,-0.25406190836532483,1.8899757238771817,1.3909173396018981,2.661481397321133,1.5823554933752415,1.3068396759464733,2.1132276950649995,3.0160217567502547,-0.7671665027257254,0.0910249162768281,2.216671113895138,2.206845545603698,2.1626570046789904,2.0792488759391548,2.1676330099899643,-1.1658038966872915,3.2718467635550614,2.5731935270739106,2.424751924960399,0.1359580853824671,2.182169912612046,1.8921057196430493,1.5500506515881296
-1.1413781231639366,0.795609152654733,0.3235044695597122,1.3660147049599207,2.1660995501897156,-0.5401356666769509,-0.5167367564396655,2.082495959858205,0.45257281533844,1.1986393416225682,-1.067615730271232,1.055623906101036,-1.1104531752512952,1.706187254530552,-0.6512315399075082,1.3268954485466116,1.0074523120193557,1.4906101406324908,0.5449607095833672,1.281471460498957,-0.2468687493469068,1.8083263856064404,-0.047421673496839026,2.1633815034740715,-0.5277233439484087,2.4328115012570244,-1.2149576166011717,1.629572280593304,-1.0217581701879443,0.3650623330664177,1.2057845050894016,1.8018179935411112,1.1104670335901052,3.0328217294360997,3.074431411417044,2.9646545185162285,0.3439813418954575,3.5111784051103303,1.8980522220055762,1.6615792080982204,0.8538755420379928,1.7506287310721529,-1.0378397557223698,0.9415412277408575,-1.3955408527247712,-2.848091330898783,-0.10361665814527224,0.9835911199858572,-1.9543760925194957,-1.444517188001872,-1.6716854451018734,-2.7440043835993175,-0.33474569036281104,-1.240243782675343,-0.08295831965513294,1.3766677497926372,-0.9740758041033954,0.5464180906807443,-0.5699258039531966,-1.6245077648759367,-1.380874590810145,-1.0889798538981885,-1.254921073414841,0.6506610906084702,-1.8127912714072365,-1.3881777298695914,0.33204938908283155,-0.359832220562663,-0.22801523400760082,-0.02723191173786803,0.15991386740932675,2.2867864947830694,-0.24348831214573935,1.3187364792061889,0.0023400470901645807,2.3250183839659613,0.23878499545532167,0.615873060573933,-0.42746141532717,1.7246819700799692,-1.075964039093479,0.8319159860595521,-0.5631353147136842,1.4517677004310767,-0.8901691290212105,0.9406330436568362,-0.059100802887615454,1.2760415549003694,-0.16116459043707795,0.9053774332836974,-0.9277367209782729,0.5720838198476704,-1.1119956867985619,-0.4180194233206187,1.853404505466545,0.4258025278522934,2.0053856015336153,1.1091354275109322,1.1705909062712183,1.8536815819635584,1.394462200503319,-0.7471938463955664,-0.4692766191293871,1.7192717638110881,1.5607292885779975,2.09713378866836,2.5324954662765826,1.2856075412200845,-1.2725210916872467,2.1804934949076458,0.9836920475323822,1.8396200945831935,1.204390827860133,2.2244169030132372,3.142088582414975,0.9615400937718019
-1.6099942848396729,-0.2032438688461515,-0.3655232594990803,0.9981188165324257,1.9239040163253178,-1.2939122476735805,-1.0356449296387562,1.0511939844448046,-0.09285549661259711,0.7615202790460497,-1.611757423102245,0.5027627382321742,-1.4020503819570336,1.7454098040179225,-0.991382224379444,0.9993097364014536,-0.08617916250188662,0.7173436900893972,-0.836053249465922,0.023040294651106547,-0.4533050532528613,1.7931551908959331,0.08409807686949722,1.9603016478356123,1.2148765043134693,2.6361230260876676,-0.6099547902275334,2.355759134909953,-0.8474800787709269,-0.19056957944616887,1.3430688339183914,2.1635545021896876,0.5585511314969557,2.7793132650683896,1.992404017520365,1.6931166212822875,0.422723436431101,1.345225656339478,0.31181683942566035,1.681536540730436,-0.7414280996958998,0.44305073588590943,-0.9787740151629956,1.6490331103487657,-1.440688666257773,-2.750784482649732,0.28408584616290283,1.571212910040262,-2.124867327600311,-1.02071531578212,-1.3791222277202688,-1.6373879210040478,0.024781082944636375,-1.3134702521833397,0.09163540174671135,1.2591255954600902,-1.2914525203016565,-0.15977156305363413,0.883088568676496,-2.8563302391350205,-1.5876678773493291,-2.3258478460570826,-1.257456852572889,-0.11872366287584392,-1.4465370873694094,-0.9233177734661985,0.1778441505833923,-0.31207737991161266,-1.2528081038971643,-0.6152834529031902,1.3869656270320538,2.0439457193404067,-0.5640977991343181,0.1049628798408963,0.029934335205240963,0.8907657147113769,1.5163073974869636,1.038098181075848,-1.4719431978432598,0.35082141754226637,-1.2368301848400025,0.5029371580280623,-0.3669289205601336,1.2768631311440652,-0.8250432197883997,1.3378673626972177,1.3989944670770558,2.1213758460852943,-0.2043527438777693,0.905975662111717,-0.16111867128274626,2.1178723944239364,0.3637503989116568,0.7276458394646645,1.4957664864637619,-0.45660633430764747,0.8399788099995645,0.1045630173638929,0.5858196912996306,1.3027561359060391,1.5642699885524416,-1.1781634582167575,-0.1421771597579968,2.113765816934359,1.3135424439398329,1.6805933440292702,2.6009715698527773,-0.05739163435379736,-0.7110244656874642,2.296886252542565,0.08119451503511411,1.452843713000379,0.1590566773311597,2.704314749059889,2.745185260442379,-0.05653189733934612
-1.7365517218719586,-0.47754998732492976,-0.8039390163001724,0.6675859966036674,2.287197317121899,0.4870843818243166,-1.3946172510746027,0.33185642717550956,-0.1121202521911887,0.914818904085608,-1.249535534063637,0.2574722419061844,-1.5630759179571703,1.2617725449606265,-0.9083122154753269,1.073072615077975,-0.10037855282790965,0.5902833249483939,-0.1505328044721518,0.1016014708734181,-1.573305242387817,1.5249501415497426,-0.8804949660149413,1.0298796048580987,0.8041487133415199,1.4312634527624846,-0.4962539532443219,2.135484454630047,-0.9901775764412256,-0.432310543231099,-0.13820917786665377,1.4002487835560151,-0.27985149886123084,0.985537258410279,1.6827816678174654,1.8598175450479195,0.5622007124109253,2.777786724789749,0.5166182106779182,0.7937715981353116,0.19433304704552498,-0.0242476296068324,-1.5104017178671547,0.9540856189000648,-1.3791894196405123,-2.2585780834161366,-0.4626370894306567,0.7047832268316667,-1.6645889510354572,-1.7547416287247515,-1.2797827761117324,-1.7732242883390712,-0.2906527842024703,-1.553251044493856,-0.19453412642441062,1.2654470363400163,-1.457694464422834,-0.42877391542016086,-0.20236213019351215,-1.8215450056564797,-1.510794448211357,-1.8899522370629391,-1.4752168877705398,-0.00638140756154728,-1.237928262839212,-0.8296380627006177,0.018998909760767277,-0.252031208966399,-0.6114064569208087,-0.09612426758743642,-0.5228089779975048,1.6843275142236638,-1.4448773293847461,-0.18916147574785885,-1.191740056801067,-0.3759381717739486,0.823082286119627,0.8732027819799459,-0.03513303493487653,0.9938345591401169,-1.342545388883612,0.4583442831943253,-0.8367076447733086,1.231471818381295,-1.0427291178891072,1.0344738771813025,0.33950063006900305,1.5861450998926816,-0.25699269254599494,0.9866795797208844,-0.5908173889397885,1.4117512539921415,-0.5924496034103569,0.4574554967720591,0.3411608766420385,-0.4076189641661127,-0.134688392470203,-0.6118465226862393,0.27252725049567017,0.8716766621588155,2.4555861764399554,0.07608271224074034,-0.06623234681601715,1.9140537368731112,1.2804135971066832,1.701854959020474,1.0618896228075663,0.9974210019190529,-1.1077935240206405,0.6543790433297766,-0.29639183315982526,1.3384293432681034,0.45131120241244743,2.122744476941333,0.8949705307931686,0.8225308235808914
-1.6865679708728867,-0.13388307296597135,-1.2582759183590604,-0.37975294793133324,1.2913019266183143,-1.0165137374967663,-1.5463403814642198,0.16456729400155234,-0.6586865665814606,-0.12988942743757095,-1.439911593893298,0.09104198429204659,-1.7801874832648321,1.081701476206669,-1.7034108721290924,0.26467259997547793,-0.8574009507972522,0.40640849082723296,-0.9594662128403307,-0.6613375520290407,-0.8266384496311903,1.5477069336154643,-1.48900094775982,0.04520589180585216,-0.3569771900335921,1.127433254581603,-1.5136746084387218,0.8987880418424882,-1.8368591430483354,-1.093471437279122,-1.3882639981353406,0.5976893272681146,-1.09921134079345,0.40992541888456085,1.3830642984960202,0.42086935841528345,0.6137798363509102,0.2680193195908355,-0.8175164363366746,-0.6440533101546314,-0.6117744468341332,0.5402259311565966,-1.9760084097691304,-0.35683270416414015,-1.5531396480488606,-2.6411553601500546,-1.2322783996631284,-0.2598617232757043,-1.9582127447857367,-1.7665036928279885,-1.7060947735948349,-1.7935783181448153,-0.9411927381682016,-1.1720426591140125,-1.151926532896318,0.5705008074314821,-1.4314775940725366,-0.29789842311662246,-0.018235486865505718,-2.5533005515897593,-1.4645199044072543,-1.421108827910262,-1.4429561418153314,-0.006589705933585668,-1.5382225555439917,-0.716030461175752,-0.7853679445909831,-0.8737508749107744,-1.4289306872882077,-0.8438189592831812,-1.924933683981892,0.1783207585235129,-1.033894698412866,-1.2193626691511443,-0.5612523828977452,-0.5557680171544761,0.5134840384418382,-0.015374396810134115,-3.135267482261151,-0.5113630848193047,-1.368270677480269,0.35126606800434246,-1.4997302972585274,0.8764204765670291,-1.2956529322155355,0.6110148163827284,-0.6910244267410711,1.193722699149504,-0.9145943268422537,0.4948215347367874,-1.3633147871342812,0.512224368526897,-1.6290758705577018,-0.4869979991390815,0.8987532196822255,-0.9967398050890635,-0.15364137489310056,-0.3120238832790837,-0.4509289117623892,-0.20749167434550686,0.24930782739420945,-0.7048664738059954,-1.0476576622966298,0.4038451223231859,-0.3019556861828566,0.3530796155686923,1.636871508391554,0.2969156260855875,-1.4651593103538423,0.9905487139106344,-0.8508388707314434,-0.29920306487079157,-0.8505647565679266,1.6572285850738098,1.4561873263234326,0.14514548646219017
-1.880791391717712,-0.8450183034236886,-1.180824658974164,-0.31150017977834304,1.078164993453519,-0.765573098988773,-1.7300018727512896,-0.07862206768451861,-0.9642402215179688,0.1920999654922849,-1.5944772477217908,0.08060074177465697,-1.6658745892807754,1.0331463683434556,-1.574014142500823,0.8267289074574027,-0.7873784671306621,0.3261475235282332,-2.1471352046109056,-1.9724028232747084,-1.5283554020211765,0.20343071658941447,-0.7595331374859928,0.6041279199065663,0.13964424543819878,1.4355843912096564,-0.2898768423295357,2.033542451959663,-2.0304364861994157,-2.311804812913196,-0.02138959370780444,0.9890687764461743,-1.3286996886844928,0.2832984499860625,0.8868981516083192,0.5194711814086012,-0.4379459689584601,0.4399266478048173,-0.05389989495330378,-0.4518798936847845,-0.28857983390333874,-0.5094090824655424,-2.0775265251784063,-0.8175593334525919,-1.9238093359180586,-2.7937168508721824,-1.2906315827095252,-0.308893456209762,-2.2328930679714825,-0.4384931426719069,-1.511052628673763,-1.9426983680898842,-0.15520842117657804,-0.9599012695099292,-1.1842563648520932,0.007388686149278126,-1.697895977858324,-0.8455326323474385,0.31484754207617194,-1.8949243918782095,-1.6637888748807332,-2.4618048605044414,-1.5514663582869417,-0.18169920401926842,-1.8342495724693737,-0.8197672383058286,-1.170039104934114,-1.6252095620542844,-1.6314995382893098,-1.5784155981383854,-1.8447946592388655,-0.26824738820596894,-1.7174312556837683,-1.0352796306272796,-0.5068999972163791,-0.3066378898955944,-0.8216749289132113,-0.35329384143625986,-1.5903819541881035,1.0439663826796721,-1.2463359116341077,0.697414003855896,-0.9711580193965667,0.8554516636059711,-1.2170191550961906,0.94805282639903,0.08596766228983792,1.7255366750034962,-0.6082766166586515,0.9328674722857602,-1.0178540682486745,0.7941040888200828,-0.5867590658047721,0.10315203841894674,0.11365940107452328,-1.587769244848702,-0.026011184747564926,-1.0236029474720887,-1.3801313468232577,-0.9636692923235869,1.173118098180016,-1.6769301603329476,-0.8977083647280426,0.7093122721771535,-0.8374810745525757,-0.17906250303202206,1.4118785966412961,0.6237765494486689,-1.7464548910203994,1.1261120433912932,-0.2409825724265897,0.3898505003559415,-0.7632488026058623,1.2309634431534968,0.5922285829369467,0.09330186520247993
-2.185118155127402,-1.7298145473008701,-1.7301772031450122,-0.611534308909256,1.9010462048963577,-0.384116052300255,-1.9598413529505674,-0.7963783701931494,-0.2080376006416013,1.1187425538770652,-1.5858003937009655,-0.29250315541766236,-1.7632536683638695,1.0671220416932663,-1.3910725323172588,0.587583858465577,0.19098736827353707,0.5495678488258801,-1.879881057850419,-2.128261096540125,-1.0905106606722483,0.033296604478893856,-0.5793592250618201,0.7699122112007515,0.17686482472149875,1.171097474679436,-0.6335023008453559,1.9567861205372463,-2.43572077261544,-1.2642178429264543,-0.4896627443200604,1.363195107894212,-1.2299761541485685,-0.29982192337385705,0.30011977678622676,-0.07320380500086736,-0.4870834775640418,0.23658256281095616,-1.4511816314373687,-2.012363913770496,-0.019877335943471214,-2.0392038844839537,-1.8800761331558948,-1.4449555729782706,-1.7402045070879417,-2.9743457440540686,-1.3899786442022697,-1.25547408365723,-2.041540036193024,-1.371739416363091,-1.3882141234602796,-1.2086677774119712,0.02093708599732328,-0.3984983366153185,-1.485612073854034,-0.3881594442722289,-1.9281479430944972,-1.2170287795504238,0.2320939945130336,-2.1503933661316013,-1.8912740306006126,-1.641518249660536,-1.4203102251677329,-0.5298352164703398,-1.7017201789776544,-0.5163790696435101,-1.4216843922208393,-1.9986594683481291,-2.3876078881526306,-1.787133920675223,-0.659970001115346,1.203148225687152,-1.0295912153659836,-1.1330657662092452,0.2749381660456567,-0.051367231331046925,-0.7629808119324808,-0.5685868484248617,-2.298053523348543,0.31436190951350884,-1.487413551540745,0.08438962625131585,-1.0850990148399522,0.3943227974004367,-1.1076898493896037,1.105442157293896,0.9514380412277346,2.3915537969355687,-0.4642069260368825,1.0116912421497157,-0.8666404911597531,1.041717472371446,0.1323352029519718,0.02097924837922163,-0.9160341250848779,-2.614595418984373,-1.2693469944352058,-3.032414631500156,-1.736300513584861,-1.5902402294644866,1.0953768783427047,-1.4922288981238674,-0.21016118643408727,1.34541006599095,-0.7641688038988379,0.36264065627228637,0.42169240048441525,0.1671693053612861,-1.7749128096870548,0.05495634150993468,-1.2844251967249738,-0.4027899283942551,-0.37941900873508266,1.7985512598201214,1.0138914694182295,-0.47128086741708897
